confidence_level,emotions_count
44.4956069854657,"{'happy': 2, 'neutral': 4, 'sad': 5}"
12.431370716340485,"{'happy': 2, 'neutral': 1, 'sad': 3}"
50.677482548959816,"{'happy': 5, 'neutral': 0, 'sad': 1}"
76.81258399158986,"{'happy': 0, 'neutral': 0, 'sad': 4}"
31.56794802773031,"{'happy': 0, 'neutral': 5, 'sad': 4}"
30.27625583446243,"{'happy': 0, 'neutral': 5, 'sad': 5}"
89.73957869855198,"{'happy': 4, 'neutral': 3, 'sad': 3}"
44.760215848901574,"{'happy': 2, 'neutral': 4, 'sad': 1}"
76.46181088349537,"{'happy': 3, 'neutral': 1, 'sad': 3}"
50.8371888239609,"{'happy': 5, 'neutral': 2, 'sad': 1}"
20.96203281217245,"{'happy': 3, 'neutral': 4, 'sad': 2}"
55.757039692174224,"{'happy': 0, 'neutral': 0, 'sad': 4}"
52.27476265887467,"{'happy': 5, 'neutral': 2, 'sad': 2}"
45.80562440238298,"{'happy': 1, 'neutral': 3, 'sad': 5}"
98.49701782179679,"{'happy': 2, 'neutral': 2, 'sad': 3}"
74.44019895853829,"{'happy': 2, 'neutral': 1, 'sad': 1}"
76.3961355818968,"{'happy': 4, 'neutral': 1, 'sad': 2}"
56.743416196577535,"{'happy': 0, 'neutral': 5, 'sad': 1}"
47.03147684632986,"{'happy': 1, 'neutral': 0, 'sad': 4}"
97.2492174363865,"{'happy': 2, 'neutral': 5, 'sad': 1}"
88.66014658980768,"{'happy': 0, 'neutral': 2, 'sad': 0}"
64.86070813713437,"{'happy': 0, 'neutral': 3, 'sad': 2}"
88.75793422124532,"{'happy': 3, 'neutral': 0, 'sad': 3}"
63.932421292196395,"{'happy': 5, 'neutral': 1, 'sad': 3}"
80.97172127283483,"{'happy': 3, 'neutral': 1, 'sad': 2}"
78.35180239976081,"{'happy': 5, 'neutral': 2, 'sad': 5}"
86.96302280295693,"{'happy': 1, 'neutral': 4, 'sad': 4}"
42.72746015478519,"{'happy': 4, 'neutral': 4, 'sad': 5}"
51.74645822708845,"{'happy': 4, 'neutral': 2, 'sad': 1}"
71.65930190822148,"{'happy': 0, 'neutral': 1, 'sad': 4}"
14.262549324857165,"{'happy': 0, 'neutral': 0, 'sad': 3}"
73.10560967585718,"{'happy': 2, 'neutral': 3, 'sad': 0}"
22.32341462556313,"{'happy': 2, 'neutral': 2, 'sad': 0}"
49.04623405463941,"{'happy': 1, 'neutral': 1, 'sad': 2}"
43.2480991420905,"{'happy': 3, 'neutral': 1, 'sad': 0}"
44.69510171808335,"{'happy': 0, 'neutral': 5, 'sad': 3}"
15.49734427178031,"{'happy': 2, 'neutral': 0, 'sad': 0}"
69.74001540475776,"{'happy': 1, 'neutral': 0, 'sad': 4}"
71.5921573303961,"{'happy': 3, 'neutral': 4, 'sad': 0}"
24.496000093460047,"{'happy': 2, 'neutral': 1, 'sad': 5}"
4.253416241780917,"{'happy': 5, 'neutral': 5, 'sad': 4}"
44.22342023546605,"{'happy': 0, 'neutral': 0, 'sad': 1}"
72.36668751664774,"{'happy': 3, 'neutral': 5, 'sad': 0}"
31.845496154052245,"{'happy': 3, 'neutral': 5, 'sad': 2}"
38.254054799589596,"{'happy': 4, 'neutral': 3, 'sad': 1}"
89.78343239602488,"{'happy': 0, 'neutral': 0, 'sad': 1}"
36.78360143585381,"{'happy': 5, 'neutral': 1, 'sad': 0}"
65.07110800986604,"{'happy': 5, 'neutral': 0, 'sad': 0}"
89.05217672741573,"{'happy': 1, 'neutral': 1, 'sad': 1}"
80.81228765221152,"{'happy': 1, 'neutral': 5, 'sad': 4}"
81.51709937076076,"{'happy': 0, 'neutral': 0, 'sad': 2}"
45.4193724134754,"{'happy': 0, 'neutral': 4, 'sad': 5}"
33.46410009818398,"{'happy': 4, 'neutral': 4, 'sad': 4}"
63.650296148640784,"{'happy': 0, 'neutral': 3, 'sad': 5}"
30.469293708636457,"{'happy': 2, 'neutral': 2, 'sad': 2}"
1.4736689267722314,"{'happy': 0, 'neutral': 2, 'sad': 3}"
67.99702668833284,"{'happy': 2, 'neutral': 3, 'sad': 0}"
9.05015215233399,"{'happy': 5, 'neutral': 2, 'sad': 5}"
66.51849488122267,"{'happy': 2, 'neutral': 3, 'sad': 5}"
52.55423366607172,"{'happy': 2, 'neutral': 5, 'sad': 1}"
49.97211756974303,"{'happy': 1, 'neutral': 1, 'sad': 5}"
80.22307211366602,"{'happy': 4, 'neutral': 0, 'sad': 4}"
15.921579614657421,"{'happy': 5, 'neutral': 5, 'sad': 5}"
80.24197459170561,"{'happy': 3, 'neutral': 3, 'sad': 0}"
44.34550146906553,"{'happy': 0, 'neutral': 4, 'sad': 5}"
72.0231889947285,"{'happy': 2, 'neutral': 4, 'sad': 3}"
53.04592718235025,"{'happy': 4, 'neutral': 0, 'sad': 0}"
68.12891972337518,"{'happy': 4, 'neutral': 0, 'sad': 4}"
78.07824587259393,"{'happy': 3, 'neutral': 2, 'sad': 4}"
10.017069767208852,"{'happy': 0, 'neutral': 4, 'sad': 2}"
84.91006258833296,"{'happy': 2, 'neutral': 0, 'sad': 4}"
93.46195069743598,"{'happy': 4, 'neutral': 3, 'sad': 1}"
17.889354829370507,"{'happy': 4, 'neutral': 4, 'sad': 3}"
26.497864036937145,"{'happy': 0, 'neutral': 1, 'sad': 4}"
34.336789006191495,"{'happy': 4, 'neutral': 2, 'sad': 4}"
83.95781844827151,"{'happy': 1, 'neutral': 2, 'sad': 1}"
69.0427607007989,"{'happy': 0, 'neutral': 5, 'sad': 1}"
17.314546266391783,"{'happy': 2, 'neutral': 1, 'sad': 1}"
60.95872977551628,"{'happy': 0, 'neutral': 2, 'sad': 3}"
21.104487243454663,"{'happy': 2, 'neutral': 0, 'sad': 5}"
74.11576623481288,"{'happy': 5, 'neutral': 5, 'sad': 1}"
33.332969328088794,"{'happy': 0, 'neutral': 3, 'sad': 5}"
83.96323264608682,"{'happy': 2, 'neutral': 1, 'sad': 2}"
66.45495901976984,"{'happy': 1, 'neutral': 2, 'sad': 5}"
74.53328198043543,"{'happy': 5, 'neutral': 0, 'sad': 1}"
75.63330882793569,"{'happy': 4, 'neutral': 1, 'sad': 1}"
3.1506288986043907,"{'happy': 1, 'neutral': 1, 'sad': 4}"
76.12843778787696,"{'happy': 1, 'neutral': 5, 'sad': 4}"
55.781414026531884,"{'happy': 4, 'neutral': 4, 'sad': 3}"
66.70728651629486,"{'happy': 3, 'neutral': 4, 'sad': 5}"
58.95126765229469,"{'happy': 2, 'neutral': 2, 'sad': 0}"
58.952893702319585,"{'happy': 5, 'neutral': 4, 'sad': 2}"
6.08475584415169,"{'happy': 5, 'neutral': 4, 'sad': 2}"
5.532372621197679,"{'happy': 2, 'neutral': 3, 'sad': 5}"
3.6979674577857002,"{'happy': 3, 'neutral': 5, 'sad': 2}"
28.03470286113322,"{'happy': 2, 'neutral': 5, 'sad': 3}"
30.22699140038544,"{'happy': 0, 'neutral': 3, 'sad': 3}"
95.72685678079215,"{'happy': 3, 'neutral': 1, 'sad': 5}"
2.1189373230197206,"{'happy': 4, 'neutral': 1, 'sad': 2}"
98.15951779803015,"{'happy': 4, 'neutral': 1, 'sad': 3}"
70.55070431478401,"{'happy': 1, 'neutral': 5, 'sad': 4}"
20.457899060442497,"{'happy': 1, 'neutral': 0, 'sad': 2}"
85.85652295042246,"{'happy': 2, 'neutral': 3, 'sad': 5}"
64.18203452995328,"{'happy': 5, 'neutral': 2, 'sad': 1}"
67.45080461149267,"{'happy': 2, 'neutral': 2, 'sad': 0}"
57.47924801838319,"{'happy': 4, 'neutral': 1, 'sad': 2}"
38.440247230850545,"{'happy': 2, 'neutral': 3, 'sad': 1}"
68.51780869787862,"{'happy': 5, 'neutral': 5, 'sad': 5}"
15.976766707873114,"{'happy': 3, 'neutral': 5, 'sad': 3}"
55.27990972857606,"{'happy': 3, 'neutral': 3, 'sad': 5}"
80.47593676131956,"{'happy': 0, 'neutral': 0, 'sad': 4}"
23.343595625975688,"{'happy': 4, 'neutral': 2, 'sad': 0}"
64.8605915239306,"{'happy': 1, 'neutral': 4, 'sad': 1}"
91.21086862178484,"{'happy': 4, 'neutral': 0, 'sad': 1}"
64.11129653043577,"{'happy': 4, 'neutral': 1, 'sad': 1}"
93.11364063103181,"{'happy': 0, 'neutral': 5, 'sad': 3}"
68.70042821671748,"{'happy': 3, 'neutral': 3, 'sad': 2}"
76.02893581701296,"{'happy': 5, 'neutral': 0, 'sad': 2}"
17.05306176037096,"{'happy': 5, 'neutral': 3, 'sad': 1}"
55.717588982164266,"{'happy': 3, 'neutral': 5, 'sad': 3}"
79.76084768248361,"{'happy': 0, 'neutral': 5, 'sad': 2}"
45.86143246389883,"{'happy': 2, 'neutral': 4, 'sad': 5}"
32.9750191988516,"{'happy': 1, 'neutral': 2, 'sad': 5}"
43.549033428001415,"{'happy': 0, 'neutral': 1, 'sad': 0}"
3.1822120258367614,"{'happy': 2, 'neutral': 1, 'sad': 5}"
33.485640046941036,"{'happy': 1, 'neutral': 0, 'sad': 2}"
58.63780771191271,"{'happy': 4, 'neutral': 1, 'sad': 4}"
94.93178386087052,"{'happy': 0, 'neutral': 4, 'sad': 0}"
22.946362881566728,"{'happy': 3, 'neutral': 1, 'sad': 5}"
16.574565252396113,"{'happy': 0, 'neutral': 4, 'sad': 3}"
87.71515441531572,"{'happy': 0, 'neutral': 4, 'sad': 0}"
31.682872830272945,"{'happy': 3, 'neutral': 3, 'sad': 0}"
11.038422085194789,"{'happy': 5, 'neutral': 5, 'sad': 2}"
42.8481006995305,"{'happy': 1, 'neutral': 3, 'sad': 5}"
86.49152530974871,"{'happy': 3, 'neutral': 3, 'sad': 5}"
18.356484148287734,"{'happy': 4, 'neutral': 4, 'sad': 4}"
85.40212443605033,"{'happy': 4, 'neutral': 2, 'sad': 3}"
12.761427327973006,"{'happy': 1, 'neutral': 0, 'sad': 2}"
2.58172756358791,"{'happy': 4, 'neutral': 1, 'sad': 5}"
56.04624425683979,"{'happy': 0, 'neutral': 1, 'sad': 4}"
8.805933727013205,"{'happy': 4, 'neutral': 1, 'sad': 2}"
2.3639408846670373,"{'happy': 5, 'neutral': 1, 'sad': 3}"
77.6540646909128,"{'happy': 2, 'neutral': 0, 'sad': 1}"
67.72405754704057,"{'happy': 5, 'neutral': 0, 'sad': 0}"
81.52108598411554,"{'happy': 4, 'neutral': 4, 'sad': 3}"
11.27820023439826,"{'happy': 1, 'neutral': 1, 'sad': 2}"
54.044666501753525,"{'happy': 5, 'neutral': 5, 'sad': 3}"
65.34397996592264,"{'happy': 2, 'neutral': 2, 'sad': 5}"
4.608855626554476,"{'happy': 4, 'neutral': 0, 'sad': 0}"
92.00569055965438,"{'happy': 2, 'neutral': 2, 'sad': 0}"
88.13656157797915,"{'happy': 2, 'neutral': 2, 'sad': 2}"
67.89345985847739,"{'happy': 5, 'neutral': 1, 'sad': 3}"
64.86806177501889,"{'happy': 3, 'neutral': 5, 'sad': 1}"
14.365366712603834,"{'happy': 5, 'neutral': 2, 'sad': 0}"
9.434814597359653,"{'happy': 0, 'neutral': 5, 'sad': 4}"
1.6365493230139472,"{'happy': 2, 'neutral': 3, 'sad': 3}"
87.22145096366415,"{'happy': 2, 'neutral': 4, 'sad': 2}"
52.32353203219048,"{'happy': 2, 'neutral': 5, 'sad': 1}"
80.39648530080518,"{'happy': 4, 'neutral': 2, 'sad': 3}"
46.773944964034605,"{'happy': 4, 'neutral': 0, 'sad': 4}"
11.440287339717436,"{'happy': 4, 'neutral': 0, 'sad': 0}"
12.319210395624014,"{'happy': 5, 'neutral': 2, 'sad': 1}"
46.934835554143206,"{'happy': 3, 'neutral': 3, 'sad': 4}"
28.03457913960683,"{'happy': 5, 'neutral': 5, 'sad': 1}"
29.36106297047285,"{'happy': 1, 'neutral': 2, 'sad': 4}"
13.931470064138852,"{'happy': 4, 'neutral': 4, 'sad': 5}"
62.60924784483747,"{'happy': 3, 'neutral': 0, 'sad': 4}"
69.68758887708276,"{'happy': 5, 'neutral': 2, 'sad': 5}"
31.65406380979878,"{'happy': 2, 'neutral': 1, 'sad': 0}"
10.567969093921981,"{'happy': 2, 'neutral': 3, 'sad': 0}"
96.31132936000083,"{'happy': 0, 'neutral': 1, 'sad': 0}"
82.58583816125842,"{'happy': 1, 'neutral': 3, 'sad': 5}"
50.25597582741392,"{'happy': 2, 'neutral': 1, 'sad': 0}"
43.21960115654731,"{'happy': 3, 'neutral': 2, 'sad': 2}"
38.54349844994028,"{'happy': 1, 'neutral': 1, 'sad': 1}"
62.889651821742,"{'happy': 2, 'neutral': 4, 'sad': 1}"
26.359173866236063,"{'happy': 3, 'neutral': 2, 'sad': 1}"
3.2822097744832135,"{'happy': 1, 'neutral': 4, 'sad': 1}"
95.79180137035748,"{'happy': 1, 'neutral': 5, 'sad': 4}"
83.08532191659798,"{'happy': 4, 'neutral': 4, 'sad': 5}"
26.671799056996903,"{'happy': 2, 'neutral': 3, 'sad': 4}"
19.74553302870017,"{'happy': 4, 'neutral': 2, 'sad': 3}"
9.558281629252342,"{'happy': 1, 'neutral': 5, 'sad': 1}"
6.731070870544864,"{'happy': 0, 'neutral': 0, 'sad': 0}"
23.954569217756617,"{'happy': 4, 'neutral': 1, 'sad': 0}"
35.53090154695197,"{'happy': 0, 'neutral': 3, 'sad': 2}"
73.89715748898492,"{'happy': 0, 'neutral': 4, 'sad': 2}"
36.6712895581951,"{'happy': 1, 'neutral': 3, 'sad': 2}"
22.608433897579427,"{'happy': 4, 'neutral': 1, 'sad': 4}"
68.13750248878526,"{'happy': 3, 'neutral': 2, 'sad': 4}"
56.477931075325,"{'happy': 1, 'neutral': 5, 'sad': 2}"
18.685870719739338,"{'happy': 3, 'neutral': 0, 'sad': 0}"
43.344057717648575,"{'happy': 4, 'neutral': 4, 'sad': 2}"
74.33942232584853,"{'happy': 4, 'neutral': 0, 'sad': 3}"
39.52634692102646,"{'happy': 0, 'neutral': 1, 'sad': 3}"
63.18468799577022,"{'happy': 5, 'neutral': 0, 'sad': 5}"
99.0829225811403,"{'happy': 2, 'neutral': 1, 'sad': 5}"
39.56960384676565,"{'happy': 0, 'neutral': 1, 'sad': 4}"
53.59295123719339,"{'happy': 2, 'neutral': 2, 'sad': 2}"
62.449950737860384,"{'happy': 1, 'neutral': 2, 'sad': 0}"
55.38313589097219,"{'happy': 4, 'neutral': 5, 'sad': 2}"
17.391477330633197,"{'happy': 2, 'neutral': 0, 'sad': 2}"
85.59337996447844,"{'happy': 5, 'neutral': 4, 'sad': 4}"
1.1308618674564341,"{'happy': 0, 'neutral': 1, 'sad': 2}"
32.53779910095399,"{'happy': 5, 'neutral': 5, 'sad': 1}"
57.63685283078954,"{'happy': 1, 'neutral': 0, 'sad': 5}"
4.79449265435099,"{'happy': 4, 'neutral': 0, 'sad': 0}"
66.71669278162638,"{'happy': 2, 'neutral': 2, 'sad': 3}"
5.637540939798158,"{'happy': 0, 'neutral': 5, 'sad': 0}"
84.3951212186473,"{'happy': 3, 'neutral': 0, 'sad': 1}"
77.02786083396343,"{'happy': 0, 'neutral': 4, 'sad': 1}"
34.585431310227754,"{'happy': 1, 'neutral': 4, 'sad': 1}"
56.25009029629323,"{'happy': 5, 'neutral': 0, 'sad': 1}"
93.63960618073828,"{'happy': 4, 'neutral': 1, 'sad': 0}"
80.27655783713254,"{'happy': 5, 'neutral': 2, 'sad': 0}"
29.497770607508343,"{'happy': 5, 'neutral': 4, 'sad': 0}"
23.466817071718772,"{'happy': 0, 'neutral': 3, 'sad': 4}"
89.32953555946304,"{'happy': 2, 'neutral': 3, 'sad': 0}"
64.01972083213423,"{'happy': 4, 'neutral': 3, 'sad': 1}"
91.90300755690598,"{'happy': 3, 'neutral': 2, 'sad': 2}"
84.2168565166598,"{'happy': 4, 'neutral': 4, 'sad': 3}"
60.405762603045446,"{'happy': 4, 'neutral': 2, 'sad': 1}"
97.02196729265977,"{'happy': 0, 'neutral': 2, 'sad': 4}"
18.3085298427797,"{'happy': 5, 'neutral': 3, 'sad': 5}"
57.210472324126286,"{'happy': 2, 'neutral': 4, 'sad': 3}"
92.66623696731776,"{'happy': 2, 'neutral': 5, 'sad': 4}"
60.41181029374773,"{'happy': 2, 'neutral': 3, 'sad': 1}"
75.07562504663979,"{'happy': 5, 'neutral': 0, 'sad': 5}"
98.96624614212584,"{'happy': 4, 'neutral': 2, 'sad': 2}"
4.030347549574476,"{'happy': 0, 'neutral': 2, 'sad': 5}"
41.43906733754572,"{'happy': 2, 'neutral': 0, 'sad': 4}"
60.24669323008634,"{'happy': 3, 'neutral': 2, 'sad': 2}"
45.89136142407381,"{'happy': 5, 'neutral': 5, 'sad': 1}"
76.91283498870443,"{'happy': 2, 'neutral': 5, 'sad': 1}"
4.325183886709915,"{'happy': 5, 'neutral': 2, 'sad': 4}"
30.02825622295734,"{'happy': 1, 'neutral': 4, 'sad': 3}"
94.50121375608181,"{'happy': 4, 'neutral': 1, 'sad': 0}"
70.18218184069146,"{'happy': 0, 'neutral': 0, 'sad': 5}"
23.032662440492135,"{'happy': 4, 'neutral': 0, 'sad': 2}"
52.14809745144765,"{'happy': 3, 'neutral': 0, 'sad': 4}"
0.19980160716621675,"{'happy': 2, 'neutral': 3, 'sad': 4}"
96.15772062586458,"{'happy': 4, 'neutral': 5, 'sad': 4}"
36.86183554241508,"{'happy': 2, 'neutral': 5, 'sad': 2}"
11.958594812052347,"{'happy': 0, 'neutral': 2, 'sad': 2}"
27.513545416776964,"{'happy': 4, 'neutral': 2, 'sad': 3}"
38.425184577488395,"{'happy': 4, 'neutral': 1, 'sad': 4}"
83.03204275330673,"{'happy': 5, 'neutral': 1, 'sad': 0}"
53.748475541576745,"{'happy': 0, 'neutral': 3, 'sad': 4}"
32.078719363174756,"{'happy': 1, 'neutral': 5, 'sad': 5}"
39.37870073266574,"{'happy': 2, 'neutral': 5, 'sad': 3}"
81.07644514205393,"{'happy': 1, 'neutral': 5, 'sad': 2}"
56.59575560258221,"{'happy': 2, 'neutral': 5, 'sad': 1}"
91.01703969544931,"{'happy': 1, 'neutral': 0, 'sad': 0}"
36.458979290122926,"{'happy': 5, 'neutral': 3, 'sad': 1}"
9.661764906841864,"{'happy': 1, 'neutral': 5, 'sad': 5}"
36.262258694448505,"{'happy': 5, 'neutral': 4, 'sad': 0}"
8.386953188621593,"{'happy': 2, 'neutral': 2, 'sad': 4}"
80.82161578228892,"{'happy': 0, 'neutral': 5, 'sad': 2}"
97.5088248738503,"{'happy': 1, 'neutral': 2, 'sad': 2}"
28.62393621067024,"{'happy': 5, 'neutral': 0, 'sad': 5}"
12.828578810283197,"{'happy': 0, 'neutral': 2, 'sad': 1}"
21.83257956822019,"{'happy': 1, 'neutral': 3, 'sad': 5}"
80.0043912845575,"{'happy': 0, 'neutral': 0, 'sad': 2}"
45.49692533267075,"{'happy': 4, 'neutral': 5, 'sad': 3}"
66.2109157912806,"{'happy': 5, 'neutral': 2, 'sad': 2}"
32.65243478097335,"{'happy': 2, 'neutral': 3, 'sad': 0}"
39.57627472000173,"{'happy': 5, 'neutral': 0, 'sad': 3}"
57.69288941332488,"{'happy': 1, 'neutral': 2, 'sad': 2}"
79.65021447717504,"{'happy': 2, 'neutral': 2, 'sad': 5}"
98.05779019672165,"{'happy': 1, 'neutral': 1, 'sad': 2}"
96.93892990608337,"{'happy': 5, 'neutral': 1, 'sad': 4}"
10.748529642676797,"{'happy': 3, 'neutral': 1, 'sad': 4}"
68.84558072946672,"{'happy': 3, 'neutral': 5, 'sad': 2}"
33.64140856819107,"{'happy': 2, 'neutral': 1, 'sad': 4}"
5.4503302339155795,"{'happy': 2, 'neutral': 1, 'sad': 0}"
74.87424164224161,"{'happy': 4, 'neutral': 1, 'sad': 3}"
35.03217840209181,"{'happy': 5, 'neutral': 2, 'sad': 5}"
51.05725346240541,"{'happy': 2, 'neutral': 3, 'sad': 5}"
1.1527966448267368,"{'happy': 5, 'neutral': 5, 'sad': 1}"
5.960443649540026,"{'happy': 4, 'neutral': 3, 'sad': 5}"
58.735700595091664,"{'happy': 1, 'neutral': 2, 'sad': 3}"
20.540499750172547,"{'happy': 5, 'neutral': 3, 'sad': 5}"
94.12051826964566,"{'happy': 5, 'neutral': 3, 'sad': 2}"
73.8873479522309,"{'happy': 1, 'neutral': 4, 'sad': 5}"
42.664874643635805,"{'happy': 4, 'neutral': 1, 'sad': 0}"
89.99525530026872,"{'happy': 4, 'neutral': 1, 'sad': 3}"
72.53022312707864,"{'happy': 3, 'neutral': 1, 'sad': 4}"
75.45124356071719,"{'happy': 4, 'neutral': 5, 'sad': 2}"
6.6425895807161295,"{'happy': 5, 'neutral': 5, 'sad': 1}"
88.12652201243559,"{'happy': 4, 'neutral': 0, 'sad': 0}"
46.933955587343625,"{'happy': 4, 'neutral': 5, 'sad': 5}"
68.43563092941184,"{'happy': 1, 'neutral': 1, 'sad': 1}"
51.22851100750325,"{'happy': 0, 'neutral': 1, 'sad': 0}"
22.15077165160594,"{'happy': 4, 'neutral': 2, 'sad': 4}"
53.875750139750856,"{'happy': 5, 'neutral': 0, 'sad': 3}"
32.252537506565936,"{'happy': 1, 'neutral': 1, 'sad': 1}"
74.50828175837204,"{'happy': 0, 'neutral': 3, 'sad': 2}"
15.86076477045376,"{'happy': 0, 'neutral': 0, 'sad': 5}"
88.55517720999553,"{'happy': 2, 'neutral': 1, 'sad': 0}"
72.56019950790757,"{'happy': 5, 'neutral': 0, 'sad': 0}"
93.58214744535374,"{'happy': 4, 'neutral': 1, 'sad': 1}"
50.67971520772291,"{'happy': 4, 'neutral': 5, 'sad': 3}"
50.10709565755157,"{'happy': 2, 'neutral': 1, 'sad': 3}"
18.039601281406092,"{'happy': 1, 'neutral': 1, 'sad': 1}"
98.8582126860359,"{'happy': 2, 'neutral': 0, 'sad': 4}"
6.832008005316304,"{'happy': 3, 'neutral': 5, 'sad': 1}"
93.13536362781612,"{'happy': 4, 'neutral': 1, 'sad': 2}"
37.44124442229963,"{'happy': 3, 'neutral': 5, 'sad': 2}"
6.873471245839724,"{'happy': 0, 'neutral': 1, 'sad': 5}"
74.92695808318092,"{'happy': 5, 'neutral': 1, 'sad': 2}"
4.636919701776144,"{'happy': 0, 'neutral': 1, 'sad': 5}"
12.089467610315863,"{'happy': 2, 'neutral': 2, 'sad': 0}"
34.805551996624175,"{'happy': 2, 'neutral': 4, 'sad': 0}"
20.034871321477134,"{'happy': 0, 'neutral': 0, 'sad': 0}"
28.353568000908414,"{'happy': 2, 'neutral': 1, 'sad': 0}"
82.21058052844822,"{'happy': 1, 'neutral': 5, 'sad': 2}"
83.50669879057271,"{'happy': 3, 'neutral': 2, 'sad': 4}"
41.9910494342852,"{'happy': 3, 'neutral': 5, 'sad': 1}"
6.667143156538813,"{'happy': 2, 'neutral': 3, 'sad': 0}"
90.5526675125287,"{'happy': 5, 'neutral': 1, 'sad': 5}"
67.098472317238,"{'happy': 4, 'neutral': 4, 'sad': 0}"
98.178304860577,"{'happy': 5, 'neutral': 2, 'sad': 4}"
30.21553528461931,"{'happy': 1, 'neutral': 2, 'sad': 5}"
18.154325968173968,"{'happy': 0, 'neutral': 0, 'sad': 5}"
94.01836242670207,"{'happy': 5, 'neutral': 4, 'sad': 2}"
80.77770188973642,"{'happy': 0, 'neutral': 3, 'sad': 3}"
23.400104003574363,"{'happy': 1, 'neutral': 0, 'sad': 2}"
46.2434502705493,"{'happy': 2, 'neutral': 1, 'sad': 1}"
1.0254229533049997,"{'happy': 2, 'neutral': 0, 'sad': 5}"
66.27690458230255,"{'happy': 1, 'neutral': 3, 'sad': 4}"
9.467762616181341,"{'happy': 2, 'neutral': 1, 'sad': 1}"
12.664805103473565,"{'happy': 3, 'neutral': 3, 'sad': 2}"
20.039001175135297,"{'happy': 3, 'neutral': 4, 'sad': 0}"
45.358953012992195,"{'happy': 5, 'neutral': 0, 'sad': 0}"
80.87238872123585,"{'happy': 5, 'neutral': 0, 'sad': 2}"
29.300144675874627,"{'happy': 3, 'neutral': 1, 'sad': 0}"
10.43836166202663,"{'happy': 2, 'neutral': 4, 'sad': 0}"
17.744310043364354,"{'happy': 2, 'neutral': 1, 'sad': 3}"
3.455318785419259,"{'happy': 1, 'neutral': 2, 'sad': 0}"
0.08317641992109381,"{'happy': 2, 'neutral': 3, 'sad': 3}"
85.18462335691275,"{'happy': 1, 'neutral': 3, 'sad': 5}"
26.333740380484862,"{'happy': 4, 'neutral': 5, 'sad': 1}"
26.386089146003755,"{'happy': 0, 'neutral': 1, 'sad': 2}"
20.298104704203457,"{'happy': 3, 'neutral': 3, 'sad': 4}"
27.759978907213533,"{'happy': 4, 'neutral': 3, 'sad': 0}"
74.2086606382507,"{'happy': 4, 'neutral': 1, 'sad': 4}"
49.1169174287191,"{'happy': 5, 'neutral': 0, 'sad': 2}"
6.414087603840857,"{'happy': 0, 'neutral': 2, 'sad': 5}"
68.91927198638628,"{'happy': 3, 'neutral': 3, 'sad': 2}"
20.99394575440059,"{'happy': 5, 'neutral': 2, 'sad': 4}"
30.269677966189555,"{'happy': 0, 'neutral': 5, 'sad': 0}"
49.089529051490885,"{'happy': 2, 'neutral': 1, 'sad': 1}"
49.69683452972424,"{'happy': 3, 'neutral': 0, 'sad': 5}"
77.97380563953124,"{'happy': 0, 'neutral': 0, 'sad': 4}"
65.07429436969299,"{'happy': 0, 'neutral': 5, 'sad': 3}"
53.71018561988712,"{'happy': 1, 'neutral': 3, 'sad': 4}"
64.74336703271877,"{'happy': 3, 'neutral': 2, 'sad': 1}"
25.94763950485558,"{'happy': 5, 'neutral': 0, 'sad': 2}"
94.74873337272467,"{'happy': 5, 'neutral': 2, 'sad': 5}"
16.322713896362494,"{'happy': 4, 'neutral': 3, 'sad': 0}"
80.22423689008018,"{'happy': 4, 'neutral': 1, 'sad': 3}"
16.498519262427138,"{'happy': 3, 'neutral': 2, 'sad': 2}"
18.080311303841114,"{'happy': 1, 'neutral': 4, 'sad': 1}"
32.240878015761155,"{'happy': 3, 'neutral': 2, 'sad': 0}"
58.87285047449126,"{'happy': 5, 'neutral': 2, 'sad': 3}"
1.2084945332791364,"{'happy': 5, 'neutral': 2, 'sad': 0}"
32.76576134876776,"{'happy': 1, 'neutral': 2, 'sad': 0}"
75.79459467869601,"{'happy': 5, 'neutral': 4, 'sad': 4}"
13.984942270014745,"{'happy': 2, 'neutral': 0, 'sad': 3}"
24.09253392592011,"{'happy': 0, 'neutral': 1, 'sad': 0}"
93.97738220165229,"{'happy': 5, 'neutral': 3, 'sad': 1}"
63.74697898696722,"{'happy': 1, 'neutral': 5, 'sad': 5}"
6.684708749809831,"{'happy': 1, 'neutral': 0, 'sad': 2}"
41.107936776705664,"{'happy': 5, 'neutral': 2, 'sad': 1}"
90.48433025622808,"{'happy': 0, 'neutral': 1, 'sad': 4}"
24.249227704746456,"{'happy': 0, 'neutral': 4, 'sad': 3}"
4.90639534363474,"{'happy': 2, 'neutral': 2, 'sad': 3}"
18.82024356465084,"{'happy': 0, 'neutral': 5, 'sad': 1}"
27.780404459562703,"{'happy': 3, 'neutral': 1, 'sad': 0}"
69.56075684258542,"{'happy': 0, 'neutral': 3, 'sad': 5}"
31.22712518759766,"{'happy': 4, 'neutral': 5, 'sad': 1}"
41.01758757878811,"{'happy': 1, 'neutral': 4, 'sad': 1}"
18.621969179463925,"{'happy': 2, 'neutral': 0, 'sad': 3}"
21.301658653648794,"{'happy': 5, 'neutral': 4, 'sad': 2}"
62.58815963706547,"{'happy': 0, 'neutral': 4, 'sad': 5}"
58.45159076076713,"{'happy': 4, 'neutral': 1, 'sad': 0}"
19.830874326180215,"{'happy': 4, 'neutral': 3, 'sad': 0}"
77.27482768373427,"{'happy': 3, 'neutral': 5, 'sad': 1}"
